,budget,genres,id,imdb_id,original_language,original_title,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,title,vote_average,vote_count
1356,85000000.0,"['Comedy', 'Family', 'Action', 'Fantasy']",39691.0,tt1287468,en,Cats & Dogs: The Revenge of Kitty Galore,11.108,"['Village Roadshow Pictures', 'Polymorphic Pictures', 'Mad Chance', 'CD2 Films', 'Warner Bros. Pictures']","['US', 'AU']",2010-07-28,112483764.0,82.0,['en'],Released,Cats & Dogs: The Revenge of Kitty Galore,5.0,336.0
1357,25000000.0,"['Drama', 'Crime']",48838.0,tt1213648,en,London Boulevard,9.1,"['London Boulevard', 'GK Films', 'Henceforth', 'Projection Pictures']","['GB', 'US']",2010-11-10,4644108.0,103.0,['en'],Released,London Boulevard,5.9,444.0
1358,10000000.0,"['Horror', 'Thriller']",45657.0,tt1369706,en,The Ward,11.351,"['FilmNation Entertainment', 'Premiere Picture', 'A Bigger Boat', 'North by Northwest Entertainment', 'Echo Lake Entertainment']",['US'],2010-09-13,498974.0,88.0,['en'],Released,The Ward,5.8,704.0
1359,112000000.0,"['Comedy', 'Adventure', 'Family', 'Fantasy']",38745.0,tt1320261,en,Gulliver's Travels,10.785,"['Dune Entertainment', 'Davis Entertainment', 'Dune Entertainment III', '20th Century Fox']",['US'],2010-12-25,237382724.0,85.0,['en'],Released,Gulliver's Travels,5.1,1462.0
1360,25000000.0,"['Action', 'Adventure', 'Crime', 'Mystery', 'Thriller']",34813.0,tt0480255,en,The Losers,13.563,"['Dark Castle Entertainment', 'DC Comics', 'Weed Road Pictures', 'Warner Bros. Pictures']",['US'],2010-04-23,23580000.0,97.0,['en'],Released,The Losers,6.2,956.0
1362,40000000.0,"['Comedy', 'Drama', 'Romance']",38357.0,tt1126618,en,Morning Glory,12.786,"['Goldcrest Pictures', 'Bad Robot']",['US'],2010-11-10,58785180.0,102.0,"['en', 'uk']",Released,Morning Glory,6.3,855.0
1363,95000000.0,"['Adventure', 'Fantasy', 'Family']",32657.0,tt0814255,en,Percy Jackson & the Olympians: The Lightning Thief,18.365,"['1492 Pictures', 'Sunswept Entertainment', 'Dune Entertainment', 'Fox 2000 Pictures', '20th Century Fox']",['US'],2010-02-01,226497209.0,119.0,['en'],Released,Percy Jackson & the Olympians: The Lightning Thief,6.1,4828.0
1366,0.0,"['Animation', 'Family', 'Fantasy']",34134.0,tt1610301,en,Barbie in A Mermaid Tale,15.468,"['Mattel Entertainment', 'Rainmaker Entertainment']",['US'],2010-01-26,16441438.0,75.0,['en'],Released,Barbie in A Mermaid Tale,6.9,343.0
1367,2000000.0,['Documentary'],44639.0,tt1645089,en,Inside Job,12.182,['Sony Pictures'],['US'],2010-10-08,7871522.0,109.0,['en'],Released,Inside Job,7.8,516.0
1368,160000000.0,"['Action', 'Science Fiction', 'Adventure']",27205.0,tt1375666,en,Inception,41.772,"['Legendary Entertainment', 'Syncopy', 'Warner Bros. Pictures']","['GB', 'US']",2010-07-15,825532764.0,148.0,"['en', 'ja']",Released,Inception,8.3,24665.0
1371,22000000.0,"['Horror', 'Mystery', 'Thriller']",41505.0,tt1179069,en,Shelter,11.254,"['NALA Films', 'Maraci/Edelstein Films', 'IM Global', 'Shelter Productions']",['US'],2010-03-27,851517.0,112.0,['en'],Released,Shelter,5.9,403.0
1372,68000000.0,"['Adventure', 'Fantasy', 'Drama', 'Romance']",24021.0,tt1325004,en,The Twilight Saga: Eclipse,16.744,"['Sunswept Entertainment', 'Summit Entertainment', 'Temple Hill Entertainment', 'Maverick Films', 'Imprint Entertainment']",['US'],2010-06-23,698491347.0,124.0,['en'],Released,The Twilight Saga: Eclipse,6.1,5528.0
1373,26000000.0,"['Horror', 'Action', 'Fantasy']",22894.0,tt1038686,en,Legion,13.033,"['Screen Gems', 'Bold Films']",['US'],2010-01-21,67918658.0,100.0,['en'],Released,Legion,5.4,1330.0
1375,70000000.0,"['Drama', 'Crime']",33909.0,tt1027718,en,Wall Street: Money Never Sleeps,10.402,"['Edward R. Pressman Film', 'Dune Entertainment III', 'Dune Entertainment', '20th Century Fox']",['US'],2010-09-02,134748021.0,133.0,['en'],Released,Wall Street: Money Never Sleeps,6.0,896.0
1376,80000000.0,"['Crime', 'Drama', 'Mystery', 'Thriller']",12201.0,tt1226273,en,Edge of Darkness,10.635,"['Icon Productions', 'GK Films', 'BBC Films', 'Warner Bros. Pictures']","['GB', 'US']",2010-01-28,74901339.0,117.0,['en'],Released,Edge of Darkness,6.3,900.0
1377,30000000.0,"['Comedy', 'Drama', 'Romance']",37056.0,tt0892318,en,Letters to Juliet,10.334,"['Applehead Pictures', 'Summit Entertainment']",['US'],2010-05-14,82148538.0,105.0,"['en', 'it', 'es']",Released,Letters to Juliet,6.9,1940.0
1378,12000000.0,"['Adventure', 'Action', 'Drama']",23759.0,tt1020558,en,Centurion,9.846,"['Pathé Pictures International', 'UK Film Council', 'Celador Films', 'CinéCinéma', 'Warner Bros. Pictures', 'Canal+']","['FR', 'GB']",2010-02-15,6814789.0,97.0,"['en', 'gd']",Released,Centurion,6.1,774.0
1379,22000000.0,"['Drama', 'Thriller']",44113.0,tt1423995,en,Stone,7.018,"['Stone Productions', 'Mimran Schur Pictures', 'Holly Wiersma Productions', 'Millennium Films']",['US'],2010-10-07,9479718.0,105.0,['en'],Released,Stone,5.3,387.0
1382,40000000.0,['Comedy'],32823.0,tt1226229,en,Get Him to the Greek,8.068999999999999,"['Apatow Productions', 'Universal Pictures', 'Relativity Media', 'Spyglass Entertainment']",['US'],2010-06-04,90029656.0,109.0,['en'],Released,Get Him to the Greek,5.9,1099.0
1383,0.0,"['Thriller', 'Drama', 'Action', 'Crime']",40720.0,tt1407084,en,Twelve,8.677999999999999,"['Artina Films', 'Gaumont', 'Hannover House', 'Original Media', 'Radar Pictures']","['FR', 'US']",2010-07-30,2566717.0,93.0,['en'],Released,Twelve,5.9,157.0
1384,1800000.0,"['Horror', 'Drama', 'Thriller']",38358.0,tt1320244,en,The Last Exorcism,9.404,"['Strike Entertainment', 'StudioCanal', 'Arcade Pictures']","['US', 'FR']",2010-08-27,67738090.0,87.0,['en'],Released,The Last Exorcism,5.6,587.0
1385,10000000.0,"['Comedy', 'Thriller']",50204.0,tt1320239,en,Burke & Hare,7.102,"['Quickfire Films', 'Ealing Studios', 'Fragile Films', 'Aegis Film Fund', 'Prescience']",['GB'],2010-10-29,4349187.0,91.0,['en'],Released,Burke & Hare,6.2,280.0
1386,0.0,"['Action', 'Drama', 'Horror', 'Mystery', 'Thriller']",41215.0,tt1181791,en,Black Death,9.688,"['Egoli Tossell Film', 'The Post Republic', 'Ecosse Films', 'Zephyr Films', 'HanWay Films']","['GB', 'DE']",2010-06-07,265318.0,102.0,['en'],Released,Black Death,6.0,481.0
1387,40000000.0,"['Action', 'Comedy', 'Drama']",27573.0,tt1038919,en,The Bounty Hunter,10.897,"['Columbia Pictures', 'Relativity Media', 'Original Film', 'Madhouse Entertainment']",['US'],2010-03-16,136000000.0,110.0,['en'],Released,The Bounty Hunter,5.8,1850.0
1390,69000000.0,['Comedy'],38778.0,tt0427152,en,Dinner for Schmucks,10.706,"['Everyman Pictures', 'Paramount', 'Spyglass Entertainment', 'Reliance Big Entertainment', 'Parkes/MacDonald Productions', 'DreamWorks Pictures']",['US'],2010-07-30,86387857.0,114.0,['en'],Released,Dinner for Schmucks,5.6,1058.0
1394,125000000.0,"['Adventure', 'Fantasy', 'Action']",18823.0,tt0800320,en,Clash of the Titans,15.81,"['The Zanuck Company', 'Legendary Entertainment', 'Thunder Road', 'Moving Picture Company', 'Warner Bros. Pictures']",['US'],2010-04-01,232713139.0,106.0,['en'],Released,Clash of the Titans,5.7,4101.0
1395,0.0,"['Drama', 'Comedy']",39356.0,tt1560139,en,Boy,8.167,"['New Zealand Film Commission', 'Unison Films', 'Whenua Films']",['NZ'],2010-02-14,9116968.0,87.0,"['mi', 'en']",Released,Boy,7.5,176.0
1396,30000000.0,"['Drama', 'Adventure', 'History']",49009.0,tt1023114,en,The Way Back,12.26,"['Kontsept Film Company', 'Imagenation Abu Dhabi FZ', 'Exclusive Films', 'Monolith Films', 'On the Road', 'Point Blank Productions', 'National Geographic']","['PL', 'AE', 'US']",2010-09-03,20348249.0,133.0,"['en', 'pl', 'ru']",Released,The Way Back,6.9,863.0
1397,2000000.0,['Drama'],39013.0,tt1399683,en,Winter's Bone,11.066,"['Anonymous Content', ""Winter's Bone Productions""]",['US'],2010-06-11,13831503.0,101.0,"['es', 'en']",Released,Winter's Bone,6.9,1032.0
1398,10000000.0,"['Comedy', 'Drama']",41479.0,tt1285309,en,The Joneses,10.42,"['Echo Lake Entertainment', 'Premiere Picture']",['US'],2010-04-16,7022728.0,96.0,['en'],Released,The Joneses,6.2,346.0
1401,0.0,"['Comedy', 'Drama', 'Romance']",27583.0,tt1234654,en,Greenberg,8.676,"['Scott Rudin Productions', 'Twins Financing']",['US'],2010-03-26,6153967.0,107.0,['en'],Released,Greenberg,5.9,313.0
1402,5000000.0,"['Drama', 'Thriller', 'Crime', 'Mystery']",44629.0,tt1313092,en,Animal Kingdom,9.116,"['Porchlight Films', 'Screen Australia', 'Film Victoria', 'Screen NSW', 'Fulcrum Media Finance']",['AU'],2010-06-03,1000000.0,113.0,['en'],Released,Animal Kingdom,6.8,456.0
1403,9500000.0,"['Crime', 'Drama', 'Thriller']",44945.0,tt1529572,en,Trust,8.117,"['Dark Harbor Stories', 'Nu Image', 'Millennium Films']",['US'],2010-09-10,120000.0,104.0,['en'],Released,Trust,6.6,617.0
1405,3000000.0,['Documentary'],43942.0,tt1152822,en,Freakonomics,7.006,"['Chad Troutwine Films', 'Green Film Company', 'Human Worldwide', 'Loki Films']",['US'],2010-10-01,103735.0,93.0,['en'],Released,Freakonomics,6.6,65.0
1406,15000000.0,"['Drama', 'Romance', 'Music']",45272.0,tt1555064,en,Country Strong,8.547,"['Maguire Entertainment', 'Screen Gems', 'Sony Pictures Home Entertainment']",['US'],2010-12-22,20601987.0,117.0,['en'],Released,Country Strong,6.4,145.0
1408,20000000.0,"['Drama', 'Horror', 'Mystery']",41402.0,tt1228987,en,Let Me In,8.324,"['Hammer Film Productions', 'EFTI', 'Overture Films', 'Exclusive Media']","['GB', 'US']",2010-10-01,24145613.0,116.0,['en'],Released,Let Me In,6.7,1187.0
1411,170000000.0,"['Adventure', 'Action', 'Science Fiction']",20526.0,tt1104001,en,TRON: Legacy,17.149,"['Revolution Sun Studios', 'Walt Disney Pictures', 'LivePlanet', 'Prana Studios', 'Sean Bailey Productions', 'Kontsept Film Company']",['US'],2010-12-10,400062763.0,125.0,['en'],Released,TRON: Legacy,6.4,4793.0
1414,15000000.0,"['Comedy', 'Family']",38843.0,tt0493949,en,Ramona and Beezus,7.598,"['Dune Entertainment', 'Di Novi Pictures']",['US'],2010-07-23,27293743.0,103.0,['en'],Released,Ramona and Beezus,6.3,517.0
1415,0.0,['Documentary'],89704.0,tt1683876,en,Happy People: A Year in the Taiga,5.2639999999999985,['Studio Babelsberg'],['DE'],2010-09-03,338987.0,94.0,"['en', 'ru']",Released,Happy People: A Year in the Taiga,7.7,69.0
1417,5000000.0,['Drama'],38568.0,tt1049402,en,Howl,7.359,"['Rabbit Bandini Productions', 'Werc Werk Works']",['US'],2010-08-26,1183258.0,84.0,['en'],Released,Howl,6.7,110.0
1419,100000000.0,"['War', 'Action', 'Adventure', 'Drama', 'Thriller']",22972.0,tt0947810,en,Green Zone,14.004,"['Universal Pictures', 'StudioCanal', 'Relativity Media', 'Working Title Films', 'Dentsu']","['ES', 'GB', 'US', 'FR']",2010-03-11,94882889.0,115.0,"['en', 'ar']",Released,Green Zone,6.4,1342.0
1420,45000000.0,"['Thriller', 'Mystery']",11439.0,tt1139328,en,The Ghost Writer,11.664,"['R.P. Productions', 'Studio Babelsberg', 'Runteam', 'France 2 Cinéma']","['FR', 'DE', 'GB']",2010-02-12,60222298.0,128.0,['en'],Released,The Ghost Writer,6.8,1273.0
1421,15000000.0,['Comedy'],23706.0,tt0881891,en,All About Steve,7.744,"['Fox 2000 Pictures', 'Dune Entertainment III', 'Fortis Films', 'Dune Entertainment', 'Radar Pictures']",['US'],2009-03-19,40105542.0,99.0,"['es', 'en']",Released,All About Steve,4.9,620.0
1422,7500000.0,"['Drama', 'Romance']",24684.0,tt1174732,en,An Education,9.649,['BBC Films'],"['GB', 'US']",2009-10-29,26096852.0,100.0,['en'],Released,An Education,6.9,810.0
1424,30000000.0,"['Adventure', 'Fantasy', 'Mystery']",8054.0,tt1054606,en,The Imaginarium of Doctor Parnassus,11.688,"['Téléfilm Canada', 'Infinity Features Entertainment', 'Davis-Films', 'The Movie Network', 'Canadian Film or Video Production Tax Credit Fund (CPTC)', 'British Columbia Film', 'Province of British Columbia Film Incentive BC', 'Movie Central', 'Poo Poo Pictures', 'Parnassus Productions']","['CA', 'FR', 'GB']",2009-10-01,64352607.0,123.0,"['en', 'ru', 'fr']",Released,The Imaginarium of Doctor Parnassus,6.4,1798.0
1425,1700000.0,['Drama'],17680.0,tt1103982,en,The Girlfriend Experience,7.894,"['Magnolia Pictures', '2929 Productions', 'Extension 765']",['US'],2009-05-22,1007962.0,77.0,"['en', 'fr']",Released,The Girlfriend Experience,5.2,155.0
1426,0.0,['Drama'],33997.0,tt1054580,en,Desert Flower,7.647,"['Backup Media', 'Torus', 'Desert Flower']","['AT', 'DE', 'GB']",2009-09-24,14631377.0,120.0,"['so', 'en', 'fr']",Released,Desert Flower,7.4,205.0
1427,0.0,"['Comedy', 'Mystery']",15159.0,tt0838232,en,The Pink Panther 2,10.308,"['Columbia Pictures', 'Robert Simonds Productions', 'Metro-Goldwyn-Mayer']",['US'],2009-02-06,75871032.0,92.0,['en'],Released,The Pink Panther 2,5.7,652.0
1428,0.0,"['Documentary', 'Family']",36970.0,tt0765128,en,Oceans,7.301,"['Disneynature', 'TPS Star', 'Participant Media', 'Conseil Régional du Calvados', 'Région Bretagne', 'Ministère du Développement Durable et de la Mer', 'JMH-TSR', 'HH Sheikha Salama bint Hamdan Al Nahyan', ""Conseil Général des Côtes d'Armor"", 'Conseil Général du Morbihan', 'Région Basse-Normandie', ""Centre national du cinéma et de l'image animée"", 'Canal+', 'France 3 Cinéma', 'France 2 Cinéma', 'France Télévisions', 'Galatée Films', 'Pathé!', 'Notro Films', 'PROCIREP', 'Angoa-Agicoa']","['FR', 'MC', 'ES', 'CH']",2009-10-17,19406406.0,84.0,"['fr', 'en']",Released,Oceans,7.2,194.0
1429,58000000.0,['Comedy'],24438.0,tt1314228,en,Did You Hear About the Morgans?,10.063,"['Banter', 'Columbia Pictures', 'Relativity Media', 'Castle Rock Entertainment']",['US'],2009-12-17,85280250.0,103.0,"['en', 'it', 'ru', 'es', 'uk']",Released,Did You Hear About the Morgans?,5.3,609.0
1430,3400000.0,"['Horror', 'Thriller']",21407.0,tt0844479,en,The Collector,13.217,"['Imaginarium Entertainment Group', 'Fortress Features', 'LD Entertainment']",['US'],2009-07-09,114000000.0,88.0,['en'],Released,The Collector,6.3,717.0
1431,18000000.0,"['Drama', 'Romance']",25643.0,tt0899106,en,Love Happens,7.8,"['Stuber Productions', 'Camp / Thompson Pictures', 'Universal Pictures', 'Relativity Media', 'Scion Films', 'Traveling Film Productions']","['CA', 'GB', 'US']",2009-09-18,36133014.0,109.0,['en'],Released,Love Happens,5.9,399.0
1433,0.0,"['Adventure', 'Comedy']",13532.0,tt0489049,en,Fanboys,12.727,"['The Weinstein Company', 'Third Rail Releasing']",['US'],2009-02-06,948753.0,90.0,['en'],Released,Fanboys,6.2,513.0
1434,14000000.0,"['Adventure', 'Action', 'Science Fiction', 'Thriller']",28510.0,tt1288403,en,Universal Soldier: Regeneration,8.461,"['Foresight Unlimited', 'Signature Entertainment', 'Baumgarten Management and Productions (BMP)', 'Unisol 3 Distribution']",['US'],2009-10-01,875386.0,97.0,"['bg', 'en']",Released,Universal Soldier: Regeneration,5.4,207.0
1437,2900000.0,"['Action', 'Comedy']",24804.0,tt1190536,en,Black Dynamite,6.624,"['Six Point Harness', 'Destination Films', 'Goliath Entertainment', 'Ars Nova']",['US'],2009-10-16,296557.0,90.0,"['en', 'it']",Released,Black Dynamite,7.3,342.0
1438,15000000.0,"['Comedy', 'Drama']",25704.0,tt1142433,en,Post Grad,7.037000000000001,"['The Montecito Picture Company', 'Dune Entertainment', 'Cold Spring Pictures', 'Fox Atomic']",['US'],2009-08-21,6414729.0,89.0,['en'],Released,Post Grad,5.0,185.0
1439,20000000.0,"['Action', 'Thriller', 'Crime']",17134.0,tt1160368,en,12 Rounds,10.206,"['The Mark Gordon Company', 'Midnight Sun Pictures']",['US'],2009-03-19,17280326.0,108.0,"['cs', 'en']",Released,12 Rounds,5.7,416.0
1443,9000000.0,"['Comedy', 'Crime', 'Thriller']",12834.0,tt1151359,en,Leaves of Grass,6.294,"['Leaves Productions', 'Nu Image', 'Grand Army Entertainment', 'Class 5 Films', 'Langley Films', 'Millennium Films']",['US'],2009-09-13,985117.0,104.0,['en'],Released,Leaves of Grass,6.0,243.0
1445,33000000.0,"['Action', 'Horror', 'Mystery', 'Science Fiction', 'Thriller']",19898.0,tt1188729,en,Pandorum,14.735,"['Impact Pictures', 'Constantin Film', 'Studio Babelsberg', 'Summit Entertainment']","['DE', 'GB']",2009-09-08,20645327.0,108.0,"['en', 'vi', 'de']",Released,Pandorum,6.5,1368.0
1450,15000.0,"['Horror', 'Mystery']",23827.0,tt1179904,en,Paranormal Activity,11.695,"['Blumhouse Productions', 'Solana Films']",['US'],2009-09-25,193355800.0,86.0,['en'],Released,Paranormal Activity,5.9,3125.0
1455,50000000.0,"['Action', 'Thriller', 'Science Fiction']",18501.0,tt1034032,en,Gamer,10.699000000000002,"['Lakeshore Entertainment', 'Lionsgate']",['US'],2009-09-03,40828540.0,95.0,['en'],Released,Gamer,5.7,1395.0
1456,590235.0,"['Animation', 'Comedy', 'Drama']",24238.0,tt0978762,en,Mary and Max,10.538,['icon'],['AU'],2009-02-09,1725381.0,92.0,"['en', 'yi']",Released,Mary and Max,7.9,1086.0
1460,15000000.0,"['Drama', 'Thriller', 'Mystery']",28211.0,tt1352824,en,Chloe,9.56,"['Outpost Studios', 'StudioCanal', 'The Montecito Picture Company']","['FR', 'US', 'CA']",2009-03-25,8459458.0,96.0,['en'],Released,Chloe,5.9,1048.0
1462,70000000.0,"['Science Fiction', 'Family', 'Comedy', 'Adventure', 'Animation']",16866.0,tt0762125,en,Planet 51,11.165,"['Ilion Animation Studios', 'Hand Made Films']","['ES', 'GB', 'US']",2009-11-19,104945765.0,91.0,"['en', 'es']",Released,Planet 51,5.7,1240.0
1464,0.0,"['Drama', 'Action', 'Comedy', 'Thriller', 'Crime']",26715.0,tt1212974,en,Bitch Slap,8.119,"['Bombshell Pictures', 'IM Global']",['US'],2009-05-16,199436.0,109.0,['en'],Released,Bitch Slap,4.8,163.0
1466,70000000.0,"['Adventure', 'Drama', 'History']",26428.0,tt1186830,en,Agora,13.259,"['Instituto de la Cinematografía y de las Artes Audiovisuales', 'Himenóptero', 'Mod Producciones', 'Telecinco Cinema']",['ES'],2009-05-17,39041505.0,127.0,['en'],Released,Agora,6.9,837.0
1468,8000000.0,"['Action', 'Thriller', 'Crime']",22821.0,tt1300851,en,The Boondock Saints II: All Saints Day,10.095,"['Stage 6 Films', 'Chris Brinker Productions']",['US'],2009-11-24,10629321.0,118.0,"['en', 'it', 'es']",Released,The Boondock Saints II: All Saints Day,6.0,444.0
1469,20000000.0,"['Drama', 'Thriller']",17335.0,tt1198138,en,Obsessed,9.097,"['Screen Gems', 'Sony Pictures']",['US'],2009-04-24,73830340.0,108.0,['en'],Released,Obsessed,5.6,345.0
1477,35000000.0,"['Drama', 'History', 'Romance']",18320.0,tt0962736,en,The Young Victoria,10.944,['GK Films'],"['GB', 'US']",2009-03-04,31878891.0,105.0,"['de', 'en']",Released,The Young Victoria,7.2,621.0
1480,50000000.0,"['Drama', 'Comedy']",18947.0,tt1131729,en,The Boat That Rocked,10.799,"['Universal Pictures', 'Working Title Films', 'Medienproduktion Prometheus Filmgesellschaft', 'Portobello Studios', 'Tightrope Pictures', 'StudioCanal']","['DE', 'GB', 'FR']",2009-04-01,36348784.0,135.0,['en'],Released,The Boat That Rocked,7.3,1364.0
1481,80000000.0,"['Crime', 'Drama', 'History']",11322.0,tt1152836,en,Public Enemies,15.197,"['Universal Pictures', 'Relativity Media', 'Forward Pass', 'Misher Films', 'Tribeca Productions', 'Appian Way', 'Dentsu']",['US'],2009-07-01,214104620.0,140.0,['en'],Released,Public Enemies,6.6,2603.0
1482,16000000.0,"['Comedy', 'Horror']",19994.0,tt1131734,en,Jennifer's Body,14.575,"['Fox Atomic', 'Dune Entertainment']",['US'],2009-09-18,31556061.0,100.0,"['es', 'en']",Released,Jennifer's Body,5.4,1937.0
1483,6500000.0,['Drama'],28089.0,tt0790712,en,The Messenger,8.452,['Oscilloscope'],['US'],2009-11-13,1521261.0,113.0,"['en', 'es']",Released,The Messenger,6.7,235.0
1485,0.0,"['Comedy', 'Drama', 'Romance']",4475.0,tt1134629,en,The Private Lives of Pippa Lee,7.041,"['Elevation Filmworks', 'Grand Army Entertainment']",['US'],2009-07-07,2770941.0,98.0,['en'],Released,The Private Lives of Pippa Lee,5.9,112.0
1486,0.0,"['Comedy', 'Crime', 'Drama']",15670.0,tt1142800,en,Madea Goes to Jail,8.017000000000001,"['Lions Gate Films', 'Tyler Perry Studios']",['US'],2009-02-16,90508336.0,103.0,['en'],Released,Madea Goes to Jail,6.5,92.0
1487,12000000.0,"['Drama', 'Romance']",38448.0,tt1235796,en,Ondine,6.36,"['Start Motion Pictures', 'Wayfare Entertainment', 'Octagon Films', 'Little Wave Productions', 'RTÉ', 'Screen Ireland']","['IE', 'US']",2009-09-14,1644755.0,111.0,"['fr', 'en', 'ro']",Released,Ondine,6.4,173.0
1488,15000000.0,"['Comedy', 'Drama', 'Romance']",36691.0,tt1294213,en,Solitary Man,8.142999999999999,"['Paul Schiff Productions', 'Smartest Man Productions', 'Millennium Films']",['US'],2009-09-07,5024782.0,90.0,['en'],Released,Solitary Man,5.7,146.0
1491,175000000.0,"['Animation', 'Family', 'Adventure', 'Science Fiction']",15512.0,tt0892782,en,Monsters vs Aliens,14.104,['DreamWorks Animation'],['US'],2009-03-19,381509870.0,94.0,['en'],Released,Monsters vs Aliens,6.1,2912.0
1494,22000000.0,"['Drama', 'Comedy', 'Crime']",11323.0,tt1130080,en,The Informant!,7.78,"['Jaffe / Braunstein Enterprise', 'Participant Media', 'Groundswell Productions', 'Section Eight', 'Warner Bros. Pictures']",['US'],2009-09-18,35424826.0,108.0,['en'],Released,The Informant!,6.2,522.0
